time_s,voltage_v,current,temperature_c
154.2,0.53375244140625,1.964111328125e-05,20.0
154.5,0.53070068359375,1.9781494140625e-05,20.0
154.8,0.5279541015625,1.98974609375e-05,20.0
155.1,0.52490234375,1.99371337890625e-05,20.0
155.4,0.5218505859375,1.9915771484375e-05,20.0
155.7,0.51910400390625,1.97418212890625e-05,20.0
156.0,0.51605224609375,1.81732177734375e-05,20.0
156.3,0.51300048828125,1.64825439453125e-05,20.0
156.6,0.51025390625,1.64459228515625e-05,20.0
156.9,0.5072021484375,1.64520263671875e-05,20.0
157.2,0.504150390625,1.6461181640625e-05,20.0
157.5,0.50140380859375,1.6485595703125e-05,20.0
157.8,0.49847412109375,1.65283203125e-05,20.0
158.1,0.49554443359375,1.6558837890625e-05,20.0
158.4,0.492584228515625,1.66168212890625e-05,20.0
158.7,0.489654541015625,1.6656494140625e-05,20.0
159.0,0.4866943359375,1.67205810546875e-05,20.0
159.3,0.483734130859375,1.67877197265625e-05,20.0
159.6,0.480804443359375,1.685791015625e-05,20.0
159.9,0.47784423828125,1.6925048828125e-05,20.0
160.2,0.474884033203125,1.69891357421875e-05,20.0
160.5,0.471954345703125,1.70562744140625e-05,20.0
160.8,0.468994140625,1.71142578125e-05,20.0
161.1,0.466064453125,1.72088623046875e-05,20.0
161.4,0.463104248046875,1.727294921875e-05,20.0
161.7,0.460174560546875,1.73583984375e-05,20.0
162.0,0.45721435546875,1.74468994140625e-05,20.0
162.3,0.454254150390625,1.7529296875e-05,20.0
162.6,0.451324462890625,1.76025390625e-05,20.0
162.9,0.4483642578125,1.7681884765625e-05,20.0
163.2,0.445404052734375,1.77490234375e-05,20.0
163.5,0.442474365234375,1.7852783203125e-05,20.0
163.8,0.43951416015625,1.79107666015625e-05,20.0
164.1,0.436553955078125,1.80023193359375e-05,20.0
164.4,0.433624267578125,1.80816650390625e-05,20.0
164.7,0.4306640625,1.81732177734375e-05,20.0
165.0,0.427703857421875,1.8255615234375e-05,20.0
165.3,0.42474365234375,1.8341064453125e-05,20.0
165.6,0.42181396484375,1.84326171875e-05,20.0
165.9,0.418853759765625,1.85028076171875e-05,20.0
166.2,0.4158935546875,1.86004638671875e-05,20.0
166.5,0.412933349609375,1.86798095703125e-05,20.0
166.8,0.410003662109375,1.87591552734375e-05,20.0
167.1,0.40704345703125,1.88446044921875e-05,20.0
167.4,0.40411376953125,1.893310546875e-05,20.0
167.7,0.401153564453125,1.90093994140625e-05,20.0
168.0,0.398223876953125,1.91009521484375e-05,20.0
168.3,0.395263671875,1.91864013671875e-05,20.0
168.6,0.392303466796875,1.92474365234375e-05,20.0
168.9,0.38934326171875,1.9354248046875e-05,20.0
169.2,0.38641357421875,1.942138671875e-05,20.0
169.5,0.383453369140625,1.95037841796875e-05,20.0
169.8,0.380523681640625,1.95892333984375e-05,20.0
170.1,0.3775634765625,1.9659423828125e-05,20.0
170.4,0.3746337890625,1.97418212890625e-05,20.0
170.7,0.371673583984375,1.983642578125e-05,20.0
171.0,0.368743896484375,1.9903564453125e-05,20.0
171.3,0.36578369140625,1.99951171875e-05,20.0
171.6,0.362823486328125,2.00653076171875e-05,20.0
171.9,0.359893798828125,2.01324462890625e-05,20.0
172.2,0.356964111328125,2.022705078125e-05,20.0
172.5,0.35400390625,2.02911376953125e-05,20.0
172.8,0.351043701171875,2.03704833984375e-05,20.0
173.1,0.348114013671875,2.0440673828125e-05,20.0
173.4,0.34515380859375,2.04925537109375e-05,20.0
173.7,0.34222412109375,2.05841064453125e-05,20.0
174.0,0.339263916015625,2.0654296875e-05,20.0
174.3,0.3363037109375,2.07275390625e-05,20.0
174.6,0.3333740234375,2.080078125e-05,20.0
174.9,0.330413818359375,2.0867919921875e-05,20.0
175.2,0.327484130859375,2.09381103515625e-05,20.0
175.5,0.32452392578125,2.10205078125e-05,20.0
175.8,0.32159423828125,2.10693359375e-05,20.0
176.1,0.31866455078125,2.11578369140625e-05,20.0
176.4,0.315704345703125,2.12127685546875e-05,20.0
176.7,0.312744140625,2.12799072265625e-05,20.0
177.0,0.309783935546875,2.13348388671875e-05,20.0
177.3,0.306854248046875,2.14111328125e-05,20.0
177.6,0.30389404296875,2.1484375e-05,20.0
177.9,0.300933837890625,2.15362548828125e-05,20.0
178.2,0.298004150390625,2.1588134765625e-05,20.0
178.5,0.2950439453125,2.164306640625e-05,20.0
178.8,0.292083740234375,2.1697998046875e-05,20.0
179.1,0.289154052734375,2.17620849609375e-05,20.0
179.4,0.28619384765625,2.1807861328125e-05,20.0
179.7,0.28326416015625,2.18597412109375e-05,20.0
180.0,0.280303955078125,2.19085693359375e-05,20.0
180.3,0.27734375,2.1954345703125e-05,20.0
180.6,0.2744140625,2.2003173828125e-05,20.0
180.9,0.271453857421875,2.20611572265625e-05,20.0
181.2,0.268524169921875,2.20916748046875e-05,20.0
181.5,0.26556396484375,2.2119140625e-05,20.0
181.8,0.26263427734375,2.21832275390625e-05,20.0
182.1,0.259674072265625,2.2222900390625e-05,20.0
182.4,0.256744384765625,2.2247314453125e-05,20.0
182.7,0.2537841796875,2.2283935546875e-05,20.0
183.0,0.2508544921875,2.232666015625e-05,20.0
183.3,0.247894287109375,2.235107421875e-05,20.0
183.6,0.244964599609375,2.236328125e-05,20.0
183.9,0.24200439453125,2.24029541015625e-05,20.0
184.2,0.23907470703125,2.24365234375e-05,20.0
184.5,0.236114501953125,2.2442626953125e-05,20.0
184.8,0.233184814453125,2.24609375e-05,20.0
185.1,0.230224609375,2.24822998046875e-05,20.0
185.4,0.227294921875,2.2515869140625e-05,20.0
185.7,0.224365234375,2.24822998046875e-05,20.0
186.0,0.221405029296875,2.2491455078125e-05,20.0
186.3,0.218475341796875,2.25189208984375e-05,20.0
186.6,0.215545654296875,2.2515869140625e-05,20.0
186.9,0.212615966796875,2.2509765625e-05,20.0
187.2,0.20965576171875,2.24884033203125e-05,20.0
187.5,0.20672607421875,2.2467041015625e-05,20.0
187.8,0.203765869140625,2.2491455078125e-05,20.0
188.1,0.200836181640625,2.24639892578125e-05,20.0
188.4,0.1978759765625,2.2454833984375e-05,20.0
188.7,0.1949462890625,2.242431640625e-05,20.0
189.0,0.1920166015625,2.23968505859375e-05,20.0
189.3,0.189056396484375,2.2381591796875e-05,20.0
189.6,0.18609619140625,2.23114013671875e-05,20.0
189.9,0.183135986328125,2.22900390625e-05,20.0
190.2,0.180206298828125,2.22564697265625e-05,20.0
190.5,0.17724609375,2.2198486328125e-05,20.0
190.8,0.174285888671875,2.215576171875e-05,20.0
191.1,0.171356201171875,2.20794677734375e-05,20.0
191.4,0.16839599609375,2.20184326171875e-05,20.0
191.7,0.165435791015625,2.19573974609375e-05,20.0
192.0,0.162506103515625,2.18963623046875e-05,20.0
192.3,0.159576416015625,2.181396484375e-05,20.0
192.6,0.1566162109375,2.17681884765625e-05,20.0
192.9,0.1536865234375,2.16949462890625e-05,20.0
193.2,0.1507568359375,2.16094970703125e-05,20.0
193.5,0.147796630859375,2.15362548828125e-05,20.0
193.8,0.144866943359375,2.14385986328125e-05,20.0
194.1,0.14190673828125,2.13592529296875e-05,20.0
194.4,0.13897705078125,2.12493896484375e-05,20.0
194.7,0.136016845703125,2.115478515625e-05,20.0
195.0,0.133087158203125,2.10723876953125e-05,20.0
195.3,0.130157470703125,2.09259033203125e-05,20.0
195.6,0.127197265625,2.08099365234375e-05,20.0
195.9,0.124267578125,2.07183837890625e-05,20.0
196.2,0.121307373046875,2.0599365234375e-05,20.0
196.5,0.118377685546875,2.04681396484375e-05,20.0
196.8,0.115447998046875,2.0343017578125e-05,20.0
197.1,0.11248779296875,2.02178955078125e-05,20.0
197.4,0.10955810546875,2.005615234375e-05,20.0
197.7,0.106597900390625,1.9964599609375e-05,20.0
198.0,0.103668212890625,1.98028564453125e-05,20.0
198.3,0.100738525390625,1.96807861328125e-05,20.0
198.6,0.0977783203125,1.953125e-05,20.0
198.9,0.0948486328125,1.9378662109375e-05,20.0
199.2,0.0919189453125,1.9207763671875e-05,20.0
199.5,0.0889892578125,1.90521240234375e-05,20.0
199.8,0.086029052734375,1.89056396484375e-05,20.0
200.1,0.083099365234375,1.8731689453125e-05,20.0
200.4,0.080169677734375,1.85791015625e-05,20.0
200.7,0.07720947265625,1.83837890625e-05,20.0
201.0,0.07427978515625,1.82464599609375e-05,20.0
201.3,0.071319580078125,1.8060302734375e-05,20.0
201.6,0.068389892578125,1.788330078125e-05,20.0
201.9,0.065460205078125,1.7730712890625e-05,20.0
202.2,0.0625,1.754150390625e-05,20.0
202.5,0.0595703125,1.73583984375e-05,20.0
202.8,0.056610107421875,1.7181396484375e-05,20.0
203.1,0.053680419921875,1.6986083984375e-05,20.0
203.4,0.05072021484375,1.6790771484375e-05,20.0
203.7,0.0477508544921875,1.6607666015625e-05,20.0
204.0,0.044805908203125,1.63909912109375e-05,20.0
204.3,0.041864013671875,1.622314453125e-05,20.0
204.6,0.0389190673828125,1.6021728515625e-05,20.0
204.9,0.03597412109375,1.5814208984375e-05,20.0
205.2,0.033026123046875,1.56280517578125e-05,20.0
205.5,0.030084228515625,1.54296875e-05,20.0
205.8,0.02713623046875,1.5216064453125e-05,20.0
206.1,0.024188232421875,1.50146484375e-05,20.0
206.4,0.021240234375,1.4776611328125e-05,20.0
206.7,0.0182952880859375,1.45721435546875e-05,20.0
207.0,0.015350341796875,1.43646240234375e-05,20.0
207.3,0.0124053955078125,1.41448974609375e-05,20.0
207.6,0.0094573974609375,1.3916015625e-05,20.0
207.9,0.0065155029296875,1.37115478515625e-05,20.0
208.2,0.003570556640625,1.346435546875e-05,20.0
208.5,0.0006256103515625,1.32598876953125e-05,20.0
208.8,-0.0023193359375,1.30523681640625e-05,20.0
209.1,-0.0052642822265625,1.2823486328125e-05,20.0
209.4,-0.008209228515625,1.2603759765625e-05,20.0
209.7,-0.011151123046875,1.2384033203125e-05,20.0
210.0,-0.014093017578125,1.2176513671875e-05,20.0
210.3,-0.0170379638671875,1.190185546875e-05,20.0
210.6,-0.01998291015625,1.168212890625e-05,20.0
210.9,-0.0229278564453125,1.14410400390625e-05,20.0
211.2,-0.02586669921875,1.1212158203125e-05,20.0
211.5,-0.02880859375,1.0986328125e-05,20.0
211.8,-0.0317474365234375,1.072998046875e-05,20.0
212.1,-0.0346893310546875,1.05072021484375e-05,20.0
212.4,-0.037628173828125,1.02447509765625e-05,20.0
212.7,-0.04056396484375,1.00006103515625e-05,20.0
213.0,-0.043505859375,9.7747802734375e-06,20.0
213.3,-0.0464447021484375,9.503173828125e-06,20.0
213.6,-0.0493896484375,9.2620849609375e-06,20.0
213.9,-0.0523681640625,9.0118408203125e-06,20.0
214.2,-0.055328369140625,8.7738037109375e-06,20.0
214.5,-0.058258056640625,8.5113525390625e-06,20.0
214.8,-0.061187744140625,8.2427978515625e-06,20.0
215.1,-0.06414794921875,7.99560546875e-06,20.0
215.4,-0.067108154296875,7.757568359375e-06,20.0
215.7,-0.070037841796875,7.470703125e-06,20.0
216.0,-0.072967529296875,7.2052001953125e-06,20.0
216.3,-0.075927734375,6.93359375e-06,20.0
216.6,-0.078857421875,6.695556640625e-06,20.0
216.9,-0.081787109375,6.43310546875e-06,20.0
217.2,-0.084747314453125,6.14013671875e-06,20.0
217.5,-0.087677001953125,5.8990478515625e-06,20.0
217.8,-0.09063720703125,5.645751953125e-06,20.0
218.1,-0.09356689453125,5.364990234375e-06,20.0
218.4,-0.09649658203125,5.126953125e-06,20.0
218.7,-0.099456787109375,4.87060546875e-06,20.0
219.0,-0.102386474609375,4.6356201171875e-06,20.0
219.3,-0.105316162109375,4.38140869140625e-06,20.0
219.6,-0.1082763671875,4.15252685546875e-06,20.0
219.9,-0.1112060546875,3.8946533203125e-06,20.0
220.2,-0.1141357421875,3.6822509765625e-06,20.0
220.5,-0.117095947265625,3.470458984375e-06,20.0
220.8,-0.120025634765625,3.26568603515625e-06,20.0
221.1,-0.122955322265625,3.057861328125e-06,20.0
221.4,-0.12591552734375,2.8582763671875e-06,20.0
221.7,-0.12884521484375,2.70660400390625e-06,20.0
222.0,-0.131805419921875,2.51800537109375e-06,20.0
222.3,-0.134735107421875,2.35260009765625e-06,20.0
222.6,-0.137664794921875,2.20672607421875e-06,20.0
222.9,-0.140594482421875,2.03704833984375e-06,20.0
223.2,-0.1435546875,1.89117431640625e-06,20.0
223.5,-0.146484375,1.76544189453125e-06,20.0
223.8,-0.149444580078125,1.62841796875e-06,20.0
224.1,-0.152374267578125,1.507568359375e-06,20.0
224.4,-0.155303955078125,1.38275146484375e-06,20.0
224.7,-0.15826416015625,1.297607421875e-06,20.0
225.0,-0.16119384765625,1.17279052734375e-06,20.0
225.3,-0.16412353515625,1.08856201171875e-06,20.0
225.6,-0.167083740234375,1.0040283203125e-06,20.0
225.9,-0.170013427734375,9.1552734375e-07,20.0
226.2,-0.172943115234375,8.4014892578125e-07,20.0
226.5,-0.1759033203125,7.6751708984375e-07,20.0
226.8,-0.1788330078125,7.11669921875e-07,20.0
227.1,-0.1817626953125,6.4971923828125e-07,20.0
227.4,-0.184722900390625,6.048583984375e-07,20.0
227.7,-0.187652587890625,5.517578125e-07,20.0
228.0,-0.190582275390625,4.9224853515625e-07,20.0
228.3,-0.19354248046875,4.4769287109375e-07,20.0
228.6,-0.19647216796875,4.11376953125e-07,20.0
228.9,-0.19940185546875,3.7689208984375e-07,20.0
229.2,-0.20233154296875,3.3599853515625e-07,20.0
229.5,-0.20526123046875,3.07159423828125e-07,20.0
229.8,-0.20819091796875,2.7679443359375e-07,20.0
230.1,-0.211151123046875,2.4346923828125e-07,20.0
230.4,-0.214080810546875,2.364501953125e-07,20.0
230.7,-0.217010498046875,2.02362060546875e-07,20.0
231.0,-0.219940185546875,1.78619384765625e-07,20.0
231.3,-0.222869873046875,1.63360595703125e-07,20.0
231.6,-0.225830078125,1.4208984375e-07,20.0
231.9,-0.228759765625,1.28173828125e-07,20.0
232.2,-0.231689453125,1.13006591796875e-07,20.0
232.5,-0.234619140625,9.8480224609375e-08,20.0
232.8,-0.237548828125,8.1329345703125e-08,20.0
233.1,-0.240509033203125,6.878662109375e-08,20.0
233.4,-0.243438720703125,5.810546875e-08,20.0
233.7,-0.246368408203125,6.1767578125e-08,20.0
234.0,-0.249298095703125,5.4962158203125e-08,20.0
234.3,-0.25225830078125,3.3416748046875e-08,20.0
234.6,-0.25518798828125,2.7862548828125e-08,20.0
234.9,-0.25811767578125,3.338623046875e-08,20.0
235.2,-0.261077880859375,1.7852783203125e-08,20.0
235.5,-0.264007568359375,1.8524169921875e-08,20.0
235.8,-0.2669677734375,1.8402099609375e-08,20.0
236.1,-0.2698974609375,4.119873046875e-09,20.0
236.4,-0.2728271484375,1.5869140625e-09,20.0
236.7,-0.2757568359375,3.72314453125e-09,20.0
237.0,-0.2786865234375,-1.1077880859375e-08,20.0
237.3,-0.2816162109375,-6.378173828125e-09,20.0
237.6,-0.284576416015625,-4.69970703125e-09,20.0
237.9,-0.28753662109375,-1.007080078125e-08,20.0
238.2,-0.290435791015625,-1.1260986328125e-08,20.0
238.5,-0.29339599609375,-1.904296875e-08,20.0
238.8,-0.29632568359375,-2.0416259765625e-08,20.0
239.1,-0.299285888671875,-2.2186279296875e-08,20.0
239.4,-0.302215576171875,-2.6763916015625e-08,20.0
239.7,-0.305145263671875,-3.0426025390625e-08,20.0
240.0,-0.30810546875,-4.1473388671875e-08,20.0
240.3,-0.31103515625,-2.557373046875e-08,20.0
240.6,-0.31396484375,-3.1341552734375e-08,20.0
240.9,-0.31689453125,-2.8350830078125e-08,20.0
241.2,-0.319854736328125,-3.6407470703125e-08,20.0
241.5,-0.322784423828125,-3.0517578125e-08,20.0
241.8,-0.325714111328125,-3.790283203125e-08,20.0
242.1,-0.328643798828125,-3.8665771484375e-08,20.0
242.4,-0.331573486328125,-3.5491943359375e-08,20.0
242.7,-0.33453369140625,-3.5858154296875e-08,20.0
243.0,-0.33746337890625,-3.851318359375e-08,20.0
243.3,-0.34039306640625,-3.863525390625e-08,20.0
243.6,-0.34332275390625,-4.443359375e-08,20.0
243.9,-0.34625244140625,-3.61328125e-08,20.0
244.2,-0.349212646484375,-3.8482666015625e-08,20.0
244.5,-0.352142333984375,-4.2388916015625e-08,20.0
244.8,-0.355072021484375,-4.156494140625e-08,20.0
245.1,-0.358001708984375,-4.04052734375e-08,20.0
245.4,-0.3609619140625,-3.3477783203125e-08,20.0
245.7,-0.3638916015625,-4.5501708984375e-08,20.0
246.0,-0.3668212890625,-3.875732421875e-08,20.0
246.3,-0.3697509765625,-4.742431640625e-08,20.0
246.6,-0.3726806640625,-3.9886474609375e-08,20.0
246.9,-0.375640869140625,-3.680419921875e-08,20.0
247.2,-0.378570556640625,-3.7841796875e-08,20.0
247.5,-0.381500244140625,-3.3538818359375e-08,20.0
247.8,-0.384429931640625,-4.7149658203125e-08,20.0
248.1,-0.38739013671875,-3.350830078125e-08,20.0
248.4,-0.39031982421875,-4.1107177734375e-08,20.0
248.7,-0.393280029296875,-3.38134765625e-08,20.0
249.0,-0.396209716796875,-4.01611328125e-08,20.0
249.3,-0.399139404296875,-4.425048828125e-08,20.0
249.6,-0.402099609375,-4.0802001953125e-08,20.0
249.9,-0.405029296875,-3.74755859375e-08,20.0
250.2,-0.407958984375,-4.1168212890625e-08,20.0
250.5,-0.410888671875,-3.326416015625e-08,20.0
250.8,-0.413848876953125,-4.156494140625e-08,20.0
251.1,-0.416778564453125,-4.0679931640625e-08,20.0
251.4,-0.41973876953125,-3.91845703125e-08,20.0
251.7,-0.42266845703125,-3.0853271484375e-08,20.0
252.0,-0.42559814453125,-3.7933349609375e-08,20.0
252.3,-0.428558349609375,-2.8717041015625e-08,20.0
252.6,-0.431488037109375,-3.61328125e-08,20.0
252.9,-0.4344482421875,-2.960205078125e-08,20.0
253.2,-0.4373779296875,-3.179931640625e-08,20.0
253.5,-0.4403076171875,-2.6153564453125e-08,20.0
253.8,-0.443267822265625,-3.5736083984375e-08,20.0
254.1,-0.446197509765625,-2.838134765625e-08,20.0
254.4,-0.449127197265625,-2.532958984375e-08,20.0
254.7,-0.45208740234375,-2.9266357421875e-08,20.0
255.0,-0.45501708984375,-3.3203125e-08,20.0
255.3,-0.457977294921875,-2.91748046875e-08,20.0
255.6,-0.460906982421875,-2.3651123046875e-08,20.0
255.9,-0.463836669921875,-3.7109375e-08,20.0
256.2,-0.466796875,-3.1585693359375e-08,20.0
256.5,-0.4697265625,-2.581787109375e-08,20.0
256.8,-0.47265625,-2.679443359375e-08,20.0
257.1,-0.4755859375,-2.9571533203125e-08,20.0
257.4,-0.478546142578125,-3.4149169921875e-08,20.0
257.7,-0.481475830078125,-2.8076171875e-08,20.0
258.0,-0.484405517578125,-3.2684326171875e-08,20.0
258.3,-0.48736572265625,-2.6611328125e-08,20.0
258.6,-0.49029541015625,-2.9296875e-08,20.0
258.9,-0.49322509765625,-2.1759033203125e-08,20.0
259.2,-0.49615478515625,-2.5726318359375e-08,20.0
259.5,-0.499114990234375,-3.1494140625e-08,20.0
259.8,-0.50201416015625,-2.8106689453125e-08,20.0
260.1,-0.50506591796875,-2.8778076171875e-08,20.0
260.4,-0.5078125,-3.118896484375e-08,20.0
260.7,-0.5108642578125,-2.23388671875e-08,20.0
261.0,-0.513916015625,-2.703857421875e-08,20.0
261.3,-0.51666259765625,-2.630615234375e-08,20.0
261.6,-0.51971435546875,-2.276611328125e-08,20.0
261.9,-0.52276611328125,-2.4383544921875e-08,20.0
262.2,-0.5255126953125,-2.508544921875e-08,20.0
262.5,-0.528564453125,-2.74658203125e-08,20.0
262.8,-0.5316162109375,-2.569580078125e-08,20.0
263.1,-0.53436279296875,-2.685546875e-08,20.0
263.4,-0.53741455078125,-3.057861328125e-08,20.0
263.7,-0.5401611328125,-2.679443359375e-08,20.0
264.0,-0.543212890625,-3.0731201171875e-08,20.0
264.3,-0.54595947265625,-3.2562255859375e-08,20.0
264.6,-0.54901123046875,-2.63671875e-08,20.0
264.9,-0.55206298828125,-2.6702880859375e-08,20.0
265.2,-0.5548095703125,-2.880859375e-08,20.0
265.5,-0.557861328125,-2.783203125e-08,20.0
265.8,-0.56060791015625,-2.60009765625e-08,20.0
266.1,-0.56365966796875,-2.6885986328125e-08,20.0
266.4,-0.56671142578125,-2.4566650390625e-08,20.0
266.7,-0.5694580078125,-2.5360107421875e-08,20.0
267.0,-0.572509765625,-2.6214599609375e-08,20.0
267.3,-0.5755615234375,-3.106689453125e-08,20.0
267.6,-0.57830810546875,-2.81982421875e-08,20.0
267.9,-0.58135986328125,-2.8564453125e-08,20.0
268.2,-0.5841064453125,-3.3447265625e-08,20.0
268.5,-0.587158203125,-2.7587890625e-08,20.0
268.8,-0.5902099609375,-2.45361328125e-08,20.0
269.1,-0.59295654296875,-2.3651123046875e-08,20.0
269.4,-0.59600830078125,-2.4169921875e-08,20.0
269.7,-0.5987548828125,-2.276611328125e-08,20.0
270.0,-0.601806640625,-2.0172119140625e-08,20.0
270.3,-0.6048583984375,-2.716064453125e-08,20.0
270.6,-0.60760498046875,-1.86767578125e-08,20.0
270.9,-0.61065673828125,-2.703857421875e-08,20.0
271.2,-0.61370849609375,-1.9439697265625e-08,20.0
271.5,-0.616455078125,-2.178955078125e-08,20.0
271.8,-0.6195068359375,-2.520751953125e-08,20.0
272.1,-0.62225341796875,-2.1392822265625e-08,20.0
272.4,-0.62530517578125,-2.2705078125e-08,20.0
272.7,-0.62835693359375,-2.2064208984375e-08,20.0
273.0,-0.63140869140625,-2.044677734375e-08,20.0
273.3,-0.6341552734375,-2.532958984375e-08,20.0
273.6,-0.63720703125,-2.1942138671875e-08,20.0
273.9,-0.63995361328125,-2.099609375e-08,20.0
274.2,-0.64300537109375,-2.337646484375e-08,20.0
274.5,-0.64605712890625,-2.2216796875e-08,20.0
274.8,-0.6488037109375,-1.690673828125e-08,20.0
275.1,-0.65185546875,-2.374267578125e-08,20.0
275.4,-0.65460205078125,-2.191162109375e-08,20.0
275.7,-0.65765380859375,-2.0294189453125e-08,20.0
276.0,-0.66070556640625,-2.728271484375e-08,20.0
276.3,-0.6634521484375,-2.44140625e-08,20.0
276.6,-0.66650390625,-2.581787109375e-08,20.0
276.9,-0.66925048828125,-1.519775390625e-08,20.0
277.2,-0.67230224609375,-2.105712890625e-08,20.0
277.5,-0.67535400390625,-3.0364990234375e-08,20.0
277.8,-0.6781005859375,-2.25830078125e-08,20.0
278.1,-0.68115234375,-2.5970458984375e-08,20.0
278.4,-0.68389892578125,-2.34375e-08,20.0
278.7,-0.68695068359375,-2.2247314453125e-08,20.0
279.0,-0.69000244140625,-3.1707763671875e-08,20.0
279.3,-0.6927490234375,-2.972412109375e-08,20.0
279.6,-0.69580078125,-3.0609130859375e-08,20.0
279.9,-0.6988525390625,-2.801513671875e-08,20.0
280.2,-0.70159912109375,-2.606201171875e-08,20.0
280.5,-0.70465087890625,-2.6580810546875e-08,20.0
280.8,-0.7073974609375,-3.399658203125e-08,20.0
281.1,-0.71044921875,-3.1829833984375e-08,20.0
281.4,-0.71319580078125,-2.16064453125e-08,20.0
281.7,-0.71624755859375,-2.4139404296875e-08,20.0
282.0,-0.71929931640625,-2.3162841796875e-08,20.0
282.3,-0.7220458984375,-2.490234375e-08,20.0
282.6,-0.72509765625,-2.801513671875e-08,20.0
282.9,-0.7281494140625,-2.6123046875e-08,20.0
283.2,-0.73089599609375,-2.45361328125e-08,20.0
283.5,-0.73394775390625,-3.1219482421875e-08,20.0
283.8,-0.7366943359375,-3.4271240234375e-08,20.0
284.1,-0.73974609375,-2.9571533203125e-08,20.0
284.4,-0.7427978515625,-2.7069091796875e-08,20.0
284.7,-0.745849609375,-3.2440185546875e-08,20.0
285.0,-0.74859619140625,-3.2257080078125e-08,20.0
285.3,-0.74615478515625,1.2359619140625e-08,20.0
285.6,-0.74310302734375,1.5960693359375e-08,20.0
285.9,-0.74005126953125,2.0263671875e-08,20.0
286.2,-0.73699951171875,2.06298828125e-08,20.0
286.5,-0.73394775390625,1.9744873046875e-08,20.0
286.8,-0.73089599609375,2.1453857421875e-08,20.0
287.1,-0.72784423828125,1.7486572265625e-08,20.0
287.4,-0.72479248046875,1.5380859375e-08,20.0
287.7,-0.721435546875,1.5533447265625e-08,20.0
288.0,-0.71868896484375,2.06298828125e-08,20.0
288.3,-0.71563720703125,2.227783203125e-08,20.0
288.6,-0.7122802734375,2.4261474609375e-08,20.0
288.9,-0.70953369140625,2.630615234375e-08,20.0
289.2,-0.7061767578125,2.60009765625e-08,20.0
289.5,-0.70343017578125,1.9989013671875e-08,20.0
289.8,-0.70037841796875,2.6580810546875e-08,20.0
290.1,-0.69732666015625,2.2247314453125e-08,20.0
290.4,-0.69427490234375,2.1026611328125e-08,20.0
290.7,-0.69122314453125,2.9266357421875e-08,20.0
291.0,-0.68817138671875,2.386474609375e-08,20.0
291.3,-0.684814453125,2.471923828125e-08,20.0
291.6,-0.6817626953125,2.581787109375e-08,20.0
291.9,-0.6787109375,2.386474609375e-08,20.0
292.2,-0.6756591796875,2.447509765625e-08,20.0
292.5,-0.672607421875,2.2369384765625e-08,20.0
292.8,-0.6695556640625,2.6275634765625e-08,20.0
293.1,-0.66650390625,2.069091796875e-08,20.0
293.4,-0.6634521484375,2.08740234375e-08,20.0
293.7,-0.660400390625,2.4871826171875e-08,20.0
294.0,-0.6573486328125,2.801513671875e-08,20.0
294.3,-0.654296875,2.0660400390625e-08,20.0
294.6,-0.6512451171875,2.557373046875e-08,20.0
294.9,-0.648193359375,2.8656005859375e-08,20.0
295.2,-0.6451416015625,2.7740478515625e-08,20.0
295.5,-0.64208984375,1.7303466796875e-08,20.0
295.8,-0.6390380859375,2.5238037109375e-08,20.0
296.1,-0.635986328125,2.5604248046875e-08,20.0
296.4,-0.6329345703125,2.81982421875e-08,20.0
296.7,-0.6298828125,2.850341796875e-08,20.0
297.0,-0.6268310546875,2.4566650390625e-08,20.0
297.3,-0.62347412109375,2.264404296875e-08,20.0
297.6,-0.6207275390625,1.9805908203125e-08,20.0
297.9,-0.61767578125,2.1820068359375e-08,20.0
298.2,-0.61431884765625,2.3101806640625e-08,20.0
298.5,-0.611572265625,2.1514892578125e-08,20.0
298.8,-0.6085205078125,1.96533203125e-08,20.0
299.1,-0.60546875,1.9866943359375e-08,20.0
299.4,-0.60211181640625,2.6611328125e-08,20.0
299.7,-0.59906005859375,2.3162841796875e-08,20.0
